GSM_ID,100152367_TGI_at,100148025_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100139653_TGI_at,100137227_TGI_at,100147092_TGI_at,100155952_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM617471,6.659502000000001,19.80541,0.7619779999999999,1.33557,1.657129,1.254648,0.1094994,1.291619,10.83255,1.138377,24.82059,0.09089019999999999,11.11224,1.158932,20.76474,4
GSM617472,1.505387,3.750533,0.9717724,0.3306671,5.60577,0.10840919999999997,0.21121350000000005,0.5175479000000001,1.927641,0.6733871,4.993215,0.1058171,0.5716918000000001,0.4299695,12.17841,4
GSM617473,2.0179720000000003,8.784441000000001,2.04215,0.5802848,7.138228999999999,1.696114,4.003822,1.349488,4.163837,2.933866,6.892016,0.09763302,6.068147,0.8810261,10.74983,4
GSM617474,2.0974880000000002,11.97429,5.325762,1.005939,16.44554,1.438382,9.35037,0.6672137,1.70863,5.625297,19.10762,0.09202843,0.6339855999999999,0.58002,11.48028,4
GSM617475,16.93702,11.41265,6.485342,0.1119168,19.86133,1.489533,1.273208,1.165372,2.766841,0.8482558000000001,31.49516,0.1516241,0.8611218,0.182795,10.18339,4
GSM617476,4.062494,21.18716,3.048572,3.212299,7.685235,6.706637,0.14119289999999998,1.370392,35.13991,1.599569,15.01937,0.1062521,24.21883,3.055948,13.65204,4
GSM617477,0.025822,11.21324,11.67387,5.147607,24.29229,0.06417590000000001,12.29412,0.2201696,46.49631,0.2665646,0.04691831,0.112472,29.68656,0.3017826,7.123517999999999,4
GSM617478,8.268656,4.347527,10.83428,0.2569266,22.36029,8.459278,7.986144,0.2994748,1.008402,11.2634,18.85194,0.2987743,0.324994,2.221203,19.45303,4
GSM617479,20.76882,23.32319,15.26389,2.675142,27.69541,20.52084,30.13045,10.89098,12.05601,11.51245,18.02177,1.860963,10.23757,3.129588,20.38605,4
GSM617480,23.39412,20.82827,4.793888,1.1966629999999998,11.75708,4.1190690000000005,21.45535,6.686269,5.271558,1.403016,13.448570000000002,0.1341886,4.06482,3.207359,24.32494,4
GSM617481,1.453794,16.602120000000006,1.206917,0.6782590000000001,1.512603,1.230404,0.3128708,0.265956,17.91425,22.86349,12.50507,0.3064382,13.47964,2.701372,8.325644,4
GSM617482,0.9119295000000001,16.257070000000002,1.680513,0.432459,10.90397,0.2074489,8.714732000000001,0.3662204,3.487407,1.915683,0.758426,0.1372352,0.6066373,0.04965205,14.164829999999998,4
GSM617483,13.151489999999999,2.9685490000000003,4.462885,0.05223412,16.16189,1.3283049999999998,0.09128889,16.856920000000002,0.811211,7.712366,32.96154,0.09392237,0.1838762,0.1408703,8.921717999999998,4
GSM617484,4.4463029999999995,28.22477,2.378147,2.85358,11.23205,5.1816010000000015,14.03905,0.5685203000000001,29.59273,5.048329,25.01496,0.2764151,13.52561,1.7365389999999998,21.6665,4
GSM617485,1.576865,11.36815,1.268207,2.201323,6.384819,17.696679999999994,0.3060335,0.7921834,20.44257,10.35254,28.97725,0.4910507000000001,13.24791,12.80276,22.38618,4
GSM617486,1.109134,11.05591,0.4818979000000001,1.362636,1.12762,13.01207,0.1516761,0.4895439,3.74988,0.8587044,1.62708,0.1299577,2.605711,1.837346,20.20023,4
GSM617487,1.711746,18.83576,15.93749,0.1572914,24.0388,13.59029,13.57379,0.4625758,0.3725974,26.02675,3.510822,0.1245469,0.09955912,5.240228,14.85299,4
GSM617488,16.81874,5.655711,11.1279,0.4930514,17.57486,0.3813848,6.49789,19.4556,4.624448,0.3598654000000001,2.474771,0.1425017,1.6821080000000002,0.06095114,29.21896,4
GSM617489,12.34475,15.93439,9.960982,3.670197,23.12268,11.96644,4.39957,18.90129,5.921526999999998,7.110741,7.040773,0.1531138,3.831464,4.567468,23.17608,4
GSM617490,7.77831,17.599729999999994,1.096898,4.824089,10.60569,3.974892,29.53407,3.496782,7.61941,18.90154,19.48519,0.13328220000000002,4.162468,0.4302165,19.13368,4
GSM617491,1.919645,12.25485,3.056377,3.377479,4.059453,2.258724,8.200885000000001,5.667157,11.85932,4.87236,26.73547,4.8981949999999985,11.59786,2.266526,20.30771,4
GSM617492,16.19765,25.26673,2.200751,1.009713,14.50482,0.3252985,30.9619,2.146212,2.5639380000000003,23.40279,0.9411294,0.1192645,0.7832962,0.07858691,22.63749,4
GSM617493,0.5987185,17.496229999999994,1.269179,4.591741000000002,5.381168,0.1401353,11.02025,0.380365,34.32545,22.47538,0.4253509,0.1897323,13.79418,0.5563421,8.956016,4
GSM617494,1.122398,31.3497,0.8749993,0.6293772,4.120932,11.17672,30.75754,0.7156354,3.465299,1.7211009999999998,4.011526,0.2868136,4.1234660000000005,1.4318799999999998,24.30294,4
GSM617495,0.04482763,11.73914,5.447731,2.264942,3.443821,0.06538159,0.09654466,0.2956277,42.44682,0.4992495,0.0315803,0.03121239,17.85434,0.04437235,2.675462,4
GSM617496,11.44487,10.78513,2.7625040000000003,1.431007,21.17462,29.56045,0.1635661,0.9630626,3.648641000000001,7.918753999999999,7.586925,2.185537,5.592564,5.067949,30.04752,4
GSM617497,5.021758999999999,22.66487,1.776775,0.1588093,4.6411430000000005,1.733901,3.183082,0.2780843,2.152348,0.07787351,37.29066,1.656377,2.009299,1.78909,28.36891,4
GSM617498,10.55592,11.00902,2.417448,2.160113,4.086397,17.465870000000002,2.174152,3.634337,14.72772,7.281736,15.36539,8.191566,14.42678,1.26804,23.98969,4
GSM617499,0.2940955,17.716079999999994,2.712072,1.911313,4.138278,1.178205,0.7083449,0.5575759,4.134191,4.975546,0.6431747,0.619185,2.766443,15.46199,23.15716,4
GSM617500,22.421429999999997,6.344972,6.380158,1.242542,19.105970000000006,16.60282,6.329049,9.388525,12.12386,19.24435,24.96533,2.553699,12.74973,23.529,26.29634,4
GSM617501,9.747494999999999,13.50984,22.32488,0.6384173000000001,38.54449,22.15467,0.9185318,4.391237,4.510286,0.289733,32.036390000000004,1.567437,5.506239,10.31762,26.39635,4
GSM617502,0.04525638,6.015006,10.75412,5.073766,25.70691,0.32066690000000003,0.2230628,0.2686955,8.210854,1.118509,5.092543,0.2405398,0.9845188,0.1718907,16.4905,4
GSM617503,0.11631010000000001,12.46483,3.5621910000000003,7.154752,9.173988,0.04752034,13.92288,0.18222420000000006,35.86129000000001,6.627213,0.1048395,0.1768622,25.20472,0.2106966,21.14985,4
GSM617504,0.23122179999999998,11.04983,1.302646,3.4605550000000003,3.981068,2.414079,19.58866,0.15672329999999998,29.17085,11.77393,30.16989,0.1575178,25.40423,0.211028,14.36176,4
GSM617505,18.9491,19.4754,9.621983,1.379464,15.53645,7.459707000000001,18.69123,7.528815,16.46769,8.874386,45.13887,1.6986869999999998,20.83303,8.440805000000001,20.95369,4
GSM617506,6.514973,12.36353,7.708536,0.74935,17.86799,2.4196,8.055538,0.4037535999999999,6.406947,2.940668,25.6194,0.5191886,4.337733999999998,0.5023920999999999,27.096020000000006,4
GSM617507,9.260809,11.26955,15.44512,0.3791619,24.85761,25.83695,8.676611,0.6966568000000001,1.210024,0.02481449,1.00869,0.04496329,0.21171750000000006,0.3505724,22.26689,4
GSM617508,15.78016,26.98026,10.92041,1.377153,30.8074,2.937659,1.71379,11.53068,2.212271,17.11864,2.867503,0.05943971,3.4413370000000003,0.4743143,15.66098,4
GSM617509,3.349901,3.053164,7.921742999999998,0.6312171,18.09784,1.378591,0.27878790000000003,0.9861392,19.80475,0.3784086,8.66962,0.4224333,9.392413,0.2244601,12.92373,4
GSM617510,24.60033,9.972955,3.012379,1.284317,19.26344,31.56247,0.5069085999999999,2.582834,14.6537,2.757118,6.950139999999998,1.075449,14.61615,15.63168,31.0617,4
GSM617511,8.494928999999999,9.274576,5.636935,0.6890831999999999,22.70534,2.829317,38.51781,1.259633,8.216414,21.50982,1.17711,2.659791,14.12187,0.8561423,30.04926,4
GSM617512,0.8146644000000001,4.304402,0.75618,0.6430138000000001,0.894905,1.331677,33.45028,0.3269769,6.455968,17.532989999999998,9.898447,0.09036269999999999,4.930502,1.381564,21.74278,4
GSM617513,6.0578970000000005,3.021651,3.471195,0.1971954,22.64069,0.1587984,0.22267670000000006,2.379655,2.6464,29.235440000000004,0.34298579999999995,0.1374559,0.6013463000000001,0.1061624,17.478189999999998,4
GSM617514,4.184355,16.46777,1.253007,2.388968,2.277202,3.017193,0.2950035,0.2038723,43.68058,5.404092,16.30696,0.5371543000000001,22.59325,0.9982846,13.57228,4
GSM617515,8.114152,16.31803,7.404323,0.8104696,14.56039,12.16057,15.4465,0.704531,8.996668,0.0570919,5.374393,1.83746,8.018245,2.238473,26.21831,4
GSM617516,11.98488,8.498558000000001,17.90875,0.7823635,25.05692,24.50489,7.917261,1.302793,1.831988,3.692684,5.629301,1.125889,2.148238,11.84719,25.06078,4
GSM617517,6.286605000000001,11.18167,21.25224,0.2680312,31.7588,0.4156441,15.28606,0.4107355,1.12161,1.058778,18.60444,0.3089524,0.2862754,0.3832024000000001,7.8184580000000015,4
GSM617518,19.21004,12.3982,3.618975,1.2636379999999998,25.50043,1.85547,24.06434,0.9361438,6.465937,26.395670000000006,1.019403,0.4725064000000001,4.154074,0.2348575,26.27967,4
GSM617519,7.125398,12.99454,1.242343,4.713788,3.105061,1.124534,0.7741387,0.778089,44.27578,1.405003,13.94927,0.3333705,32.19442,6.3675120000000005,23.51971,4
GSM617520,7.209096000000001,19.33475,1.402297,3.703187,5.074174,8.83405,17.474629999999998,0.2252668,26.83108,23.58128,25.29921,0.1006176,20.94444,2.323782,20.90619,4
GSM617521,3.183738,21.589920000000006,11.96416,0.4576718,25.92491,7.57378,19.23455,1.400384,1.267102,0.1340666,13.95401,0.5992399,1.373977,5.780871,25.48198,4
GSM617522,30.01142,8.95265,5.508224,1.710084,21.8116,2.317534,0.2804063,9.105068,15.85835,0.3684429,2.25579,3.183455,14.8891,0.2917218,17.28288,4
GSM617523,32.376509999999996,26.00832,2.778717,2.04018,22.38402,7.5520710000000015,21.58255,24.39315,3.705435,19.29474,5.26202,0.1657462,0.7328889000000001,0.1101205,24.83087,4
GSM617524,21.15138,16.13495,6.841071,1.585615,23.0507,13.63403,27.72555,5.076848,10.64393,27.59117,28.58202,0.4734481,5.050778,2.498035,23.27714,4
GSM617525,0.6309698,21.09031,0.6877846,0.557804,1.73199,1.362802,13.15976,0.3907743,4.138548,28.74792,6.589627,0.1981593,1.532318,0.5545481,25.57984,4
GSM617526,13.11931,27.79284,11.58121,3.803243,25.34737,15.61844,33.64447,1.534057,7.535125999999999,22.5605,9.847212,0.5566413,9.070038,21.71185,19.93559,4
GSM617527,14.13594,12.22125,2.690105,0.8612213,10.13083,14.87486,0.2903667,1.580451,4.652403,10.37039,11.66424,0.4076157,7.329608,12.28443,29.04492,4
GSM617528,19.79184,13.1645,2.677125,0.6636350999999999,10.03467,14.27415,14.39879,0.736537,5.803672,21.72199,6.887866000000002,4.593267,10.03692,16.91216,25.49018,4
GSM617529,24.1422,18.90499,1.628349,2.2362040000000003,4.241763,28.88308,2.08446,3.5314690000000004,4.018166000000001,23.80422,5.6960760000000015,0.3084373,4.018166000000001,11.4374,27.13236,4
GSM617530,14.466460000000001,31.075740000000003,8.297097,13.95565,25.99756,1.786216,3.457228,3.923547,45.88234,19.93849,4.654826,1.018046,34.1156,0.5677871999999999,11.92905,4
GSM617531,26.459709999999998,15.13642,0.722294,0.4279206,1.203434,4.784205,23.32351,1.279213,1.453404,0.25394770000000005,25.19909,0.1970139,1.2392610000000002,11.864,30.232440000000004,4
GSM617532,15.3257,30.30547,14.813770000000002,0.7724483,24.92431,9.448428,21.94932,14.3728,2.767213,13.550999999999998,26.01673,2.353451,1.514709,4.37239,15.15555,4
GSM617533,25.94794,34.29013,0.4647045999999999,0.4921465999999999,0.6495053000000001,23.72294,0.8609713,4.354754,0.8664294,0.7417164,30.37508,0.1023554,0.5743951999999999,12.92703,28.9393,4
GSM617534,0.8697439,16.06157,5.389812999999998,3.776095,16.74494,0.4674892,6.287732,0.3835543,2.736297,28.67637,27.88856,0.1104127,1.459729,0.6916108,21.93971,4
GSM617535,6.678435,16.939529999999998,11.46355,1.104296,26.97342,20.89613,0.4758853,0.3134584,2.398915,20.15224,4.165339,2.912209,2.212271,20.76131,24.11463,4
GSM617536,9.216594,22.09528,1.267452,0.6918522,1.146228,9.43329,19.98897,1.45531,11.33953,21.6273,27.158520000000006,0.17684070000000002,3.5360370000000003,0.1723242,13.67825,4
GSM617537,6.595298,21.35787,1.368664,0.8382466000000001,5.586835,23.90805,1.6918080000000002,1.051826,2.979462,14.68608,15.12251,0.592889,10.44421,23.36368,27.00344,4
GSM617538,7.567748,7.942492,2.963846,0.348528,20.00751,2.610554,0.721924,18.24675,2.008878,3.119028,13.903770000000002,0.4706014,8.678727,5.2292239999999985,16.364320000000006,4
GSM617539,13.17734,25.60993,1.249929,1.689032,0.9434615,4.024959,23.08637,7.922727,23.13824,0.8791604,25.40774,0.8333649999999999,16.675810000000002,15.10442,24.38402,4
GSM617540,9.317347999999999,24.11418,17.597379999999994,0.4311113,27.52612,12.05337,30.90386,1.151801,6.287839,2.267146,11.79424,0.9773621,4.423872,0.7446001,27.13883,4
GSM617541,30.211920000000003,19.88211,0.9967235,0.6410244,2.85186,20.64873,5.211556,0.2757452,2.615606,0.1441458,20.43684,0.2122612,7.194302,0.9781138,18.38012,4
GSM617542,2.629283,30.96651,2.803988,0.7913401,7.39042,20.15823,3.321552,17.258879999999998,7.545902000000001,0.2680528,3.298385,0.27869429999999995,5.900627,22.70096,20.16067,4
GSM617543,1.7085650000000001,24.86158,0.8745367000000001,1.6544849999999998,1.467891,1.246215,7.8919229999999985,1.789855,21.65924,3.436084,6.511627,0.5973196999999999,22.46631,1.367461,26.76124,4
GSM617544,9.053842999999999,15.86696,1.655948,3.077041,5.242486,8.748592,6.198531,3.612404,4.061918,38.65223,6.30301,1.871924,13.9814,19.574,22.46404,4
GSM617545,0.3815363,9.421703,0.716923,1.139401,2.587597,0.1064244,2.769197,0.8798809999999999,8.934694,1.6988419999999995,16.80782,0.04503223,7.3418990000000015,0.1001443,7.478378,4
GSM617546,16.816010000000002,15.880629999999998,1.1543370000000002,2.5845580000000004,3.79216,1.062889,24.92929,33.19123,22.2051,15.75704,20.6067,0.4188986,14.82796,6.3566129999999985,21.08594,4
GSM617547,0.3426245,13.26259,0.8089156,0.1299028,0.6487644,0.7272866,4.808362000000002,0.4732776,2.100707,26.85513,22.58516,0.1089796,1.369054,0.9752424,30.6482,4
GSM617548,12.52201,31.47424,10.5889,3.647764,25.21167,26.559690000000003,2.352015,9.680254,4.8896180000000005,5.9457309999999985,8.832569,0.5898211,6.23665,10.33821,26.14778,4
GSM617549,6.312542,17.10452,1.302518,0.3541078,6.892436,0.5161532999999999,1.037765,7.84617,0.5607171999999999,10.91968,1.274339,0.1073016,0.230347,0.9729224,22.3525,4
GSM617550,23.89002,12.83014,1.022236,0.4371222,6.6497160000000015,1.3541,3.789017,6.0018660000000015,1.4460620000000002,19.10316,10.41305,0.06039409,1.61446,0.5406935,26.23844,4
GSM617551,19.82531,28.1502,0.7955968000000001,1.080717,4.114319,21.72613,0.7055205,10.25614,5.005895,15.07206,19.31544,0.2580908,9.103534,28.52137,24.58657,4
GSM617552,0.3927406,23.36838,0.6591399,0.5247811,2.610032,20.44138,1.525084,0.3703557,4.479836,1.811497,2.058765,0.16109279999999998,3.3014120000000005,19.73852,15.527029999999998,4
GSM617553,10.64676,37.88502,6.656776,0.9013731,27.89751,9.534234,18.03324,7.200334,1.930651,50.46882,3.660412,0.6088904,2.803689,0.6882828000000001,16.67786,4
GSM617554,27.2471,18.86328,0.15884079999999998,0.3877127,0.07421035,0.2280951,0.205702,2.960859,0.2159369,29.74302,1.7020939999999998,0.05829668,0.02490145,0.3067904,14.46464,4
GSM617555,13.32378,22.692970000000006,0.6184772,1.188121,4.265798,25.545820000000006,6.657171000000001,0.5735964,7.26624,25.35801,11.26551,0.4055291,11.90573,2.143935,29.30087,4
GSM617556,2.228698,33.37592,1.467939,0.6537873000000001,10.9172,1.068632,30.43048,1.082953,0.7741724,4.532141,22.15947,0.06862282,1.718384,0.407303,18.84024,4
GSM617557,32.70811,21.70273,5.599309,0.30955900000000003,18.67495,24.77665,8.311069,18.76987,2.476545,18.76692,1.204008,0.2364022,4.921823000000002,5.8175870000000005,23.64383,4
GSM617558,1.1172440000000001,12.56968,1.750048,0.2153555,12.95953,0.2146873,3.781344,0.2616325,1.045565,0.9628599,16.13058,0.05902207,0.2015945,0.08470307,14.85964,4
GSM617559,0.09551236,11.58072,6.790817,0.5813195999999999,1.754341,0.1355266,0.7853254,0.163415,3.004754,0.5253748,0.17115650000000002,0.04088514,0.5336052,0.06013424,8.165699,4
GSM617560,28.05554,18.76298,0.8816406999999999,0.6222563,2.185041,16.37801,1.1395879999999998,16.93231,5.144205,7.502538,17.38158,0.1091765,3.850819,19.47618,21.92292,4
GSM617561,7.7845960000000005,18.22466,3.038844,0.8750268,3.272267,2.0933040000000003,8.835366,0.30195809999999995,33.20747,6.850391,6.851872,0.1153781,19.37089,11.83738,26.29624,4
GSM617562,0.353073,27.603990000000003,2.400163,20.82908,3.326886,0.458759,24.90676,0.3228906,47.46001,12.36344,1.050148,0.228913,27.96921,0.1485919,8.227866,4
GSM617563,1.360259,25.66277,1.042294,0.6715188,2.333939,3.690776,25.90353,11.49366,1.5604559999999998,24.28394,3.171987,0.09065362,1.197545,0.3541583,24.7345,4
GSM617564,8.792917999999998,17.02093,15.09447,4.9201169999999985,22.49527,14.792279999999998,30.84161,0.2951406,23.86176,6.36089,6.660467,0.1408369,17.12666,8.831703,20.71027,4
GSM617565,4.823891000000001,31.925590000000003,20.03952,3.147403,32.2834,18.81559,37.92701,0.688265,3.009814,1.404168,20.4722,3.394761,7.748242999999999,1.084808,24.55676,4
GSM617566,30.824820000000003,10.39061,17.74944,2.258188,30.67343,2.673897,20.03234,1.250751,4.082531,0.04511122,10.93355,0.108076,7.457793,18.52449,21.88183,4
GSM617567,0.6805366,21.27368,5.10217,1.4009969999999998,16.23149,4.411042,10.65334,1.04254,5.489734,20.5188,18.20721,0.1597349,0.9818563,0.4092167,15.566629999999998,4
GSM617568,31.15935,19.91344,0.8298982,0.7774949999999999,3.013557,15.47393,0.7119248,10.48325,3.213885,9.950285,21.69745,0.123652,3.198696,17.29113,21.61361,4
GSM617569,16.07891,13.422529999999998,19.99828,5.523052,35.71383,17.28489,18.51348,4.310932,16.2325,14.50556,2.506117,5.1386080000000005,13.92045,16.9657,25.84135,4
GSM617570,31.8012,13.69965,3.347475,1.156383,23.31533,5.174857,6.324667,5.283793,4.808598,23.07267,1.330349,0.1139339,3.313621,2.631225,13.60502,4
GSM617571,25.903489999999998,32.006820000000005,1.161033,1.207067,8.334644,0.0813734,0.15192809999999998,13.779520000000002,2.361005,23.1155,2.402732,0.1692823,0.3530228,0.07128897,9.850736,4
