GSM_ID,100152367_TGI_at,100148025_TGI_at,100147415_TGI_at,100142646_TGI_at,100131664_TGI_at,100159841_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100149328_TGI_at,100139653_TGI_at,100122717_TGI_at,100137227_TGI_at,100141545_TGI_at,100147092_TGI_at,100142419_TGI_at,100152115_TGI_at,100155952_TGI_at,100156268_TGI_at,100158086_TGI_at,100130781_TGI_at,100149348_TGI_at,100152725_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100125753_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM616933,27.587870000000002,11.68575,14.93162,2.679208,9.277178,20.21891,16.53341,8.203208,32.10267,14.01764,17.353939999999998,19.01864,12.0453,13.6904,4.604167,19.08403,33.37252,17.95364,6.221677,20.62044,12.35261,21.16461,4.936674,15.88341,2.078296,5.1390129999999985,15.01064,5.39205,5.2007900000000005,16.04496,3
GSM616934,26.1209,17.28731,9.279181,1.855746,2.683739,20.57116,20.47351,7.150106,30.17825,13.76804,9.075511,3.728737,20.9947,29.92946,6.404879,5.093847,34.43688,21.23112,1.442166,27.93108,22.94471,11.34199,4.841328,14.366270000000002,8.160808,10.16912,7.285042999999999,26.78929,4.87711,29.14684,3
GSM616935,26.394409999999997,21.66252,3.582997,8.772977000000001,9.10284,14.92959,12.61876,6.186883,27.73955,14.11912,12.73558,18.4071,11.67245,24.97181,5.014303,13.03303,25.85456,17.52745,19.80216,20.90097,20.62958,13.51979,9.551663,4.71566,19.1883,2.471054,13.67562,16.359939999999998,4.420841,23.71041,3
GSM616936,27.891009999999998,19.19026,5.430941000000002,7.091781,12.177,16.92246,16.25935,7.7119,29.65478,18.60421,9.997613,9.628824,17.096870000000006,26.93526,4.785773000000002,5.025279,32.347390000000004,19.86519,1.00316,24.30615,15.1079,24.2223,5.658601,8.001803,19.70484,13.20295,6.267425,12.38204,4.029415,23.21503,3
GSM616937,29.075840000000003,10.79289,12.58586,7.848319,11.94903,14.61456,17.3856,3.931045,29.11761,20.78371,10.2376,7.344797,18.19407,32.75761,6.554637,5.8034550000000005,29.74919,16.75781,1.291268,25.50138,4.318962,27.31945,3.345321,10.49226,3.536077,8.161764999999999,5.377059,5.684038,5.4135860000000005,19.501620000000006,3
GSM616938,29.86025,7.7609,10.65858,9.346891,8.842413,13.78845,19.44648,1.844345,27.12638,25.13467,8.788765,3.664806,20.1308,32.494609999999994,5.811575,4.093328,25.0392,13.27416,0.9980349,21.85699,20.52446,21.41234,1.702466,5.106980999999998,5.778612,11.83896,4.426546,7.502114999999999,6.5398190000000005,24.81333,3
GSM616939,30.792759999999998,17.281129999999994,9.83348,9.359838,7.8827289999999985,11.65858,17.7506,3.045846,32.34006,19.88167,10.10408,16.354229999999998,15.57815,32.94075,8.680987,4.608546,32.43016,5.439212,15.38051,11.58119,24.96356,20.13093,6.669478,4.786264,6.86964,3.692212,4.4503080000000015,3.780983,7.269503,19.24718,3
GSM616940,27.71766,10.20676,7.1688410000000005,9.157333,7.454480999999999,13.91841,16.55596,3.121796,26.991940000000003,24.1309,7.742785,5.24551,19.30209,30.5534,4.2553220000000005,3.4926120000000003,30.24703,18.97844,2.969314,19.19366,22.74051,23.61871,2.362329,8.364039,7.759063,13.72843,3.223392,7.785558999999999,1.857783,24.29634,3
GSM616941,25.32088,11.48009,9.634604,7.293421,13.560620000000002,15.19589,18.89416,4.16131,34.08838,23.72721,11.85785,5.4587,20.41454,36.58539,5.184535,6.117431,32.33096,14.8863,7.913208999999998,21.12323,24.97256,23.16219,2.796411,5.030834,5.743356,6.5492339999999984,7.624006,8.729834,9.601916,17.76274,3
GSM616942,29.24748,13.50044,22.03443,5.893798,2.763809,12.94443,20.21108,10.60603,31.35392,16.93928,7.669411999999999,28.96469,5.435536,33.78038,8.534687,3.884595,25.34672,10.67447,16.29816,27.95263,33.086890000000004,22.67844,4.350697,10.43943,14.39456,9.537442,9.62228,9.703523,2.8098,25.86109,3
GSM616943,26.406990000000004,9.512769,19.64554,3.657164,11.06926,12.21012,19.35028,8.246936999999999,31.257720000000006,21.26515,9.98082,7.867499,9.518984,26.46966,7.958655999999999,4.167912,31.819370000000006,8.485428,17.17801,12.60479,27.60021,6.065505,2.144057,2.819191,13.39411,7.746308999999999,11.69142,12.95696,14.162679999999998,19.9175,3
GSM616944,25.23761,8.695764,10.85216,4.90326,11.19236,11.27243,16.132379999999998,3.192008,32.302240000000005,21.60361,5.377936,20.90756,22.7555,29.49444,7.714903,1.331666,32.315220000000004,9.594832,17.517960000000002,16.056929999999998,27.89776,17.46422,2.4708,2.542548,1.972046,13.75054,2.946634,6.1623839999999985,6.492514,18.46189,3
GSM616945,25.86103,15.71943,11.27664,6.303743,12.25743,16.83362,19.3504,9.364298,31.29636,20.605999999999998,10.26832,7.0060449999999985,15.21336,28.1122,7.0282589999999985,6.6536490000000015,35.67798,13.09117,16.61223,13.17752,22.78515,26.96687,3.87982,8.741673,19.29308,14.55702,9.668201,12.4193,7.972442,20.12325,3
GSM616947,27.9743,13.67015,5.0631879999999985,1.900928,4.754499,18.9276,20.09969,10.91552,35.4262,9.816502,16.34106,4.851968,8.452238000000001,8.024411,4.299975,14.68375,28.254240000000006,21.83878,8.688219,8.249162,16.58746,9.321074,4.337797,9.124485,9.539539,2.284607,15.89863,27.81837,7.536261,18.88604,3
GSM616948,30.397340000000003,14.03473,12.1192,6.7711929999999985,4.17865,18.30735,22.74138,13.39541,37.82325,22.73816,16.06399,0.9285928,9.933163,24.64206,6.875487,12.43322,24.20426,18.71027,8.728089,22.75571,22.98343,16.6643,2.367888,12.68929,14.77794,6.895245,14.08283,24.82224,12.03841,28.48621,3
GSM616950,27.650540000000003,8.22674,15.827370000000002,3.269063,6.31808,14.53391,21.68344,9.536459,33.93888,16.07116,10.96098,24.41561,15.14412,27.605590000000007,7.585969,5.021561,32.46695,13.5835,20.84324,14.29142,27.0808,19.2513,1.653906,7.1830490000000005,2.394528,11.67316,13.59596,8.164405,14.88062,17.37034,3
GSM616952,27.99953,8.67457,15.3252,4.924414,10.265999999999998,20.14971,18.0413,8.55831,33.210390000000004,18.50625,13.61725,17.087870000000002,14.08768,23.19944,8.367148,7.778511999999999,31.32136,16.41305,6.079992,19.98441,21.511,23.41814,2.170775,7.310542999999999,12.66336,9.064856,15.907379999999998,10.9497,5.20814,23.84381,3
GSM616953,28.395740000000004,22.06486,16.05825,6.039745,9.553533,20.54651,20.83938,15.69598,34.03193,21.36156,12.70314,24.36363,14.58828,31.14701,7.314491,8.139811,35.11755,18.94704,13.75036,15.815270000000002,4.142997,20.09448,7.227467999999999,10.99999,5.7160400000000005,11.41636,14.21052,16.36497,3.760922,23.12845,3
GSM616955,26.079179999999997,13.39706,15.9817,2.17643,4.407987,21.09956,24.28979,26.25746,36.36549,14.93311,11.08209,12.59442,14.46802,24.64387,6.929365,3.182513,33.47698,20.20849,10.96245,18.22784,21.67858,10.46932,3.085557,11.52705,9.436022,13.35005,17.186870000000006,16.59984,8.952633,20.84949,3
GSM616957,30.18269,15.20328,12.77552,5.993888,10.76723,15.59144,21.80424,11.86797,34.64379,26.256490000000003,10.54692,1.69697,14.53053,36.05107,4.145313,5.195732,30.79349,14.42944,8.713998,16.445320000000002,24.704320000000006,21.64511,3.737819,5.450033,8.229996,7.327991,8.531678,15.20789,9.25093,27.00066,3
GSM616959,30.216379999999997,19.3795,20.36469,6.916945,8.46533,4.40345,24.64011,4.018638,35.02487,16.75167,4.924785,16.507579999999994,5.3979040000000005,34.65028,9.064155,2.279286,34.52771,3.99965,18.61195,9.744095,17.0216,20.49155,6.0254970000000005,1.972351,10.36623,3.666975,9.329504,2.560231,8.062851,22.005370000000006,3
GSM616961,26.579720000000002,23.84408,12.66788,4.218301,5.493434,11.36745,22.06135,5.823179,38.20285,22.71818,8.545027000000001,9.984694,8.988873,22.09114,8.272463,6.9978479999999985,21.28325,6.192499,35.68032,11.12126,22.69795,23.06981,5.806252,2.682232,8.617124,3.814449,15.00743,5.976046,12.52839,23.40796,3
GSM616963,25.671020000000002,9.773619,10.78174,5.508901,5.681371,18.83035,20.50116,16.75315,34.36619,16.57859,20.13395,18.98559,3.736577,29.0862,7.193600999999999,21.76801,30.5884,12.76847,25.34544,9.311788,6.473756,15.878,2.19245,11.46031,8.245192999999999,8.239664,14.89889,23.892670000000006,5.2459430000000005,23.80508,3
GSM616965,31.932920000000003,9.501148,10.62198,7.311849,7.62053,13.292929999999998,22.8661,6.196798,33.97958,24.01203,9.084281,7.876589999999998,8.192184,23.1923,6.2758980000000015,5.676692,25.25397,14.3465,14.53743,9.771039,16.19156,24.62424,4.020842,5.202157,11.99654,6.649261,10.51975,12.3398,9.460438,30.06383,3
GSM616966,34.525079999999996,17.62547,6.8350300000000015,2.7674380000000003,10.081,7.686271,22.30677,0.7762505000000001,41.26752000000001,20.21325,6.350421,4.251301,7.024384,39.95125,8.03947,4.694581,19.94637,3.809501,20.89498,16.65075,26.08944,13.87099,3.380042,1.839437,8.452027000000001,8.204885,7.658949000000002,6.714622,18.75718,28.67339,3
GSM616968,28.159229999999997,12.20751,4.744456,5.466311,4.965015,6.703583,22.35425,1.891572,32.29402,17.595570000000006,6.8882520000000005,11.32154,23.47075,36.16426,7.666724,4.0553300000000005,36.34006,7.555466,19.36547,16.06325,27.75948,17.592129999999994,3.5684760000000004,3.580799,4.598203,3.891328,5.653236,1.34861,6.198221,24.3399,3
GSM616970,23.36414,10.30551,15.06338,3.562755,21.127,6.810465,18.82904,1.5207540000000002,34.80559,16.90619,5.526351,11.96759,3.600925,29.63391,9.813093,4.870754,14.57324,4.657551,35.31424000000001,9.306751,26.08534,8.376125,4.293209,2.638961,9.980384,4.218526,10.15886,2.613403,5.889613,11.28473,3
GSM616972,30.23013,11.37566,11.5874,1.347039,6.564754,15.6004,30.60066,10.70297,43.85044,16.065910000000002,9.212772,7.752391999999999,19.11627,25.65135,5.057732,6.829605,27.96881,13.09948,14.25565,19.87053,8.269719,13.68746,3.044715,15.617679999999998,4.1559050000000015,5.698055,11.92772,24.36463,14.74324,26.89667,3
GSM616973,31.58786,10.4186,8.030248,8.467969,8.423885,10.0761,14.943879999999998,4.476925,26.14276,24.55388,6.800025,0.8232728000000001,13.43174,38.55183,6.481142,3.013466,25.31727,7.4115449999999985,2.007332,19.3633,22.10157,23.49258,2.717932,2.588019,13.03287,9.203276,4.178426,10.38552,11.93249,21.18594,3
GSM616975,25.318,9.603659,21.94511,5.362618,11.60354,15.52667,14.47161,10.63998,25.12133,19.02274,9.598531,28.64995,5.569985,22.93565,5.3192910000000015,5.4310269999999985,37.22834,15.04662,17.59437,20.74233,29.48073,23.05834,2.748653,7.437149000000002,27.031,7.4723039999999985,8.425844999999999,12.55557,7.142875,20.13515,3
GSM616977,20.65456,24.43439,21.98796,5.803973,13.03088,20.14675,16.89416,8.818799,29.51586,15.2714,11.66506,33.58673,5.497304,9.293991,5.191149,12.23374,31.42076,19.3636,19.29437,20.92182,20.83891,20.21136,10.38303,13.139120000000002,21.19546,5.258539,16.91491,15.4499,9.977769,18.19943,3
GSM616978,19.14005,25.87421,16.625529999999998,8.321428,15.50891,16.66819,12.6419,4.568295,26.01092,15.76575,10.99507,32.595620000000004,12.46665,23.47615,4.9702980000000005,8.095333,35.27428,14.25608,22.52797,18.3275,21.70193,25.78154,9.922751,7.765242999999999,24.00571,8.856629,11.20872,15.48568,8.786764,18.07803,3
GSM616980,27.116629999999997,7.834899000000001,13.1568,6.2730440000000005,9.999249,12.43219,10.98855,16.01074,26.07031,17.24778,6.864439,12.86474,1.887942,25.199720000000006,10.33139,5.20634,35.23107,7.450958999999999,24.76426,7.757339999999999,22.49536,22.21173,2.720464,6.101737,23.97456,13.01634,10.38607,9.995237,12.82081,24.34401,3
GSM616982,24.126379999999997,19.82409,19.3971,6.421531,15.77006,20.22242,17.83995,6.7285309999999985,27.1813,13.60653,16.21296,30.93575,7.6854809999999985,17.74054,5.910843,10.87904,33.25611,16.61889,22.67488,19.4586,25.00525,25.9713,7.153946,4.918793,19.350620000000006,10.77634,14.08149,17.2839,2.651522,20.9986,3
GSM616984,8.52679,20.72304,11.43397,7.220464,16.00044,16.746270000000006,12.8587,24.11119,27.29538,9.440216,10.01048,31.66347,5.1922120000000005,7.629341,5.146569,9.269844,28.2783,22.53376,22.57388,7.772889,4.645339,21.00531,6.505861,13.5801,6.703696000000001,5.978151,17.97537,4.854457,17.719620000000006,14.29374,3
GSM616986,29.345640000000003,11.19103,7.6876,8.455287,11.11443,15.55398,19.86153,1.580828,32.98563,25.303420000000006,11.0359,1.318881,16.68996,33.455659999999995,5.302754,8.346969,25.78058,12.39509,13.0121,18.19957,22.08032,23.49848,2.845003,6.510821,14.997,14.32249,7.729653999999999,17.8033,12.75705,23.88999,3
GSM616987,27.422079999999998,21.59342,12.82116,4.4486360000000005,13.95005,19.13476,17.9299,11.18125,31.64075,14.3808,14.81718,27.22868,9.20221,18.44031,6.212856,10.78057,35.14025,23.4361,20.58059,16.16433,22.43464,25.54006,6.050771,9.885551,18.09266,8.293515,13.78854,17.73036,3.127884,21.4702,3
GSM616989,18.13758,26.46773,6.69295,3.630879,9.620069,30.55093,11.98657,25.86713,28.69058,3.8578,18.50835,22.92735,2.635244,2.3355,8.101463,23.14216,16.640520000000002,17.15502,12.98134,3.058065,3.828878,15.31983,5.889462,16.17182,5.803097,13.40806,15.400379999999998,8.213255,1.013633,8.270822,3
GSM616990,25.262539999999998,26.36584,7.465253999999999,5.4447410000000005,17.29853,22.30346,12.37825,19.88917,23.85815,14.49992,8.010219000000001,29.88226,7.859953,25.11885,10.10275,4.616592,35.86608,9.091366,24.3494,16.7159,10.49539,21.23035,8.612813000000001,9.826832,14.99846,7.142322999999998,9.911754,9.717475,9.715882,15.55797,3
GSM616992,25.2909,27.14451,10.14633,3.970771,12.90227,27.24756,14.39379,22.5874,26.3295,15.1626,14.14644,30.664,7.034801,26.73806,10.23631,10.77279,34.90128,14.57776,19.74818,15.29132,3.436739,23.40363,5.610298,13.0718,18.97736,6.07733,16.608970000000006,19.24659,7.282277,16.635360000000002,3
GSM616994,31.01329,11.28553,24.56646,2.293286,5.8118690000000015,17.95081,21.05275,0.9547569,32.74219,22.13107,5.31236,1.42789,18.57924,32.38487,11.79012,1.965311,25.70608,15.111529999999998,8.199244,26.17167,28.03861,15.96381,1.517363,5.805887,5.440178,14.73178,3.705593,6.64543,9.953451,26.13916,3
GSM616995,28.7834,14.84907,12.79906,3.705288,10.90645,20.22047,20.4311,11.42782,28.42039,19.43282,8.284947,20.1366,19.13551,30.242490000000004,8.302304,2.297855,33.8816,12.88607,7.55611,15.44996,22.53054,22.8415,2.828336,7.699853999999998,9.903979,19.24475,8.283841,11.1086,5.984241,20.94371,3
GSM616996,29.45737,18.15449,13.9018,2.949304,10.16501,15.50775,18.86576,2.244456,32.97673,21.83246,5.461926,3.384521,18.541,36.89121,13.926479999999998,2.708036,32.52708,7.3725429999999985,12.01513,18.17791,20.5763,20.75753,3.502915,10.17989,6.634582000000001,6.389768,3.945614,7.993246000000001,11.36013,20.1571,3
GSM616997,29.60407,21.32798,12.10616,4.478756,8.556303,19.51705,19.15685,4.604078,30.58367,21.80058,10.73756,4.492616,11.74838,32.71941,7.664158,6.305315,28.3728,17.03117,12.50119,17.60765,15.36811,18.82148,3.247456,10.57922,11.98393,9.876114,10.07526,11.80252,11.97816,23.36654,3
GSM616998,27.981540000000003,16.00023,16.33043,2.804595,7.9698259999999985,19.6659,20.660870000000006,7.107119,26.88405,26.19478,8.249055,4.791228,17.76041,29.66385,10.21949,2.961025,29.94877,9.327794,12.20675,18.42667,18.96116,16.777910000000002,3.135638,4.2154110000000005,7.429357,7.9768880000000015,8.865777,8.093507,4.40298,23.07278,3
GSM616999,26.63268,17.979470000000006,11.62751,4.36465,10.66658,19.78882,18.35692,8.370869,28.36454,22.01848,5.571617,7.5984539999999985,14.21881,35.3811,11.61875,2.087121,35.67261,9.988114,22.18663,18.20459,20.74749,24.38435,2.619016,6.444811,14.89301,14.1075,5.37597,6.166389,9.186021,16.66763,3
GSM617000,25.10266,12.39949,10.94978,1.152598,3.66185,15.74586,18.67285,11.77507,29.14699,20.96743,6.910027,13.222370000000002,6.492135,26.97488,12.64341,4.200372,34.21243,4.108732,24.59505,18.07518,30.89712,16.60045,2.893376,5.920587,8.18097,6.833784,10.05432,5.64777,16.08504,13.36675,3
GSM617001,26.017770000000002,18.96617,27.14811,2.565154,4.296887,17.85705,20.3936,4.3842050000000015,33.15967,21.57282,6.919689,13.80509,11.58341,27.01931,15.53739,3.709553,26.29421,14.06281,18.1094,20.46891,30.20753,16.194000000000003,3.949894,3.5942769999999995,16.38004,10.58152,5.123625,9.421412,9.939412,23.39671,3
GSM617002,32.38838,12.09156,13.80977,4.1273870000000015,11.3263,12.91792,20.30064,6.818439,30.74701,23.19214,6.672488,5.460686,21.30828,35.73428,7.022394,1.870498,33.26279,7.990634,2.943795,15.50659,5.995881,19.98817,2.4883580000000003,5.695542,3.081955,17.76585,5.255108,7.654427,11.08703,20.88278,3
GSM617003,22.32589,30.04471,13.4725,1.947336,2.712917,28.157090000000004,19.49498,17.37729,30.44617,17.441,11.05343,9.428048,12.63716,21.24767,12.88256,4.927052,30.9571,12.44056,13.607999999999999,18.24471,20.85182,11.59203,7.151650999999998,11.18729,13.63516,31.90796,14.45737,15.26038,9.558998,22.96831,3
GSM617004,28.15492,10.14667,6.97509,2.942138,10.21691,16.09412,20.7215,4.920963,34.15703,21.7402,6.868372,9.806041,21.7173,27.87615,7.5359820000000015,2.326536,30.53291,18.63287,17.522129999999994,17.97474,23.75602,23.08502,2.148362,9.396648,8.434707000000001,15.74259,5.880146,10.02266,7.2237740000000015,23.71903,3
GSM617005,26.553,25.97149,10.00357,3.93261,9.041151,19.46159,19.51184,1.133529,32.67112,18.67327,8.550647,30.24391,18.66436,26.23761,11.40885,8.476719000000001,31.653440000000003,9.12433,24.38901,11.85895,22.54978,19.0046,5.936674,10.49724,8.056164,18.65875,12.72588,3.652508,14.6673,13.89306,3
GSM617006,29.27021,8.655733999999999,6.73199,5.659525,10.333,13.72017,16.13751,3.0557,32.70326,21.65082,8.247893,10.37621,9.16518,28.73895,9.158385,3.576581,33.71965,6.454349,18.09586,6.657822,27.36018,21.21133,3.274848,8.671885000000001,16.1904,14.57347,7.1531210000000005,9.991299,12.29776,19.00126,3
GSM617007,18.03096,31.17183,8.507643,15.15695,16.68684,22.54553,17.95259,3.723322,30.70907,15.13928,11.41773,27.96865,7.803153,12.11108,6.557836,8.998755000000003,32.31576,13.162120000000002,24.66623,12.28993,12.06291,18.89381,9.867822,9.872226,5.568499,10.2684,9.402348,5.197,1.785566,24.74015,3
GSM617008,31.37838,20.21386,21.85101,7.599707,4.96314,9.988514,24.8878,8.536781,38.6652,21.61072,10.22217,25.38285,6.372866,34.237109999999994,8.081147,6.838225,24.74761,7.8819789999999985,25.31258,26.19016,26.13501,19.3484,2.942014,6.079955,11.19525,6.224019,10.56012,12.04436,4.302139,26.675390000000004,3
GSM617009,33.831759999999996,19.42505,9.098744,2.54278,8.309185000000001,11.80155,21.87908,1.718794,39.06813,14.701770000000002,2.591358,6.147347,3.717258,35.13562,10.63155,1.626708,24.00891,2.3062150000000003,34.16528,2.737142,4.062296,12.39849,2.499857,3.548089,9.249937,6.478655000000002,15.72725,1.948634,7.723845,21.82666,3
GSM617010,22.30852,27.87477,25.10241,0.7569918999999999,3.378807,26.23337,14.08295,8.0865,33.88688,8.168166000000001,13.47843,12.86943,0.5233744,13.76058,11.30487,6.202225,16.43917,5.74558,35.75383,10.60599,20.12993,2.630847,6.428672,6.197193,10.66081,4.807804,20.62668,12.03636,17.774079999999994,15.55632,3
GSM617011,31.850070000000002,28.08673,3.329191,3.877271,8.554871,16.1271,13.34124,1.913753,29.46105,15.77185,5.46105,13.16944,2.827099,28.27645,12.9728,5.734312,18.21873,6.628507000000001,34.165040000000005,21.90348,18.42826,10.37115,5.889609,3.0219240000000003,25.41352,5.097663,8.332182000000001,7.7114850000000015,17.49482,31.01649,3
GSM617012,16.428910000000002,25.35834,7.86175,6.30191,11.12079,21.6299,17.2631,4.686319,27.62533,13.92443,14.60948,27.19102,13.9855,14.93101,6.339657,11.5637,32.04036,24.06444,17.16354,22.40121,12.98305,21.8889,11.40089,11.67645,2.3226560000000003,10.35884,14.66729,17.87916,8.300283,24.05782,3
GSM617013,21.28284,27.58037,16.205460000000002,4.143663,14.66997,27.06566,16.56849,13.472920000000002,26.3119,11.60826,10.01799,31.552190000000003,14.18056,13.74133,8.315802,9.26909,32.38803,12.42707,26.59504,11.01128,13.73644,17.37261,5.427613,16.98068,16.66,7.461186,13.22998,13.93678,5.549356,11.57663,3
GSM617304,4.468781,17.05126,0.1508579,0.4688334,5.318042,0.2497796,0.400823,0.2575303,1.051378,8.017151,2.378357,4.8308620000000015,16.42064,0.3594385,1.026468,1.854366,12.22932,3.853457,22.61907,22.31461,0.7020156999999999,0.4405524,1.015292,8.196609,5.216531,0.1075663,1.180585,0.05702525,20.66661,23.52766,4
GSM617305,0.7775155,9.69242,0.5603498,27.48885,0.5264300000000001,0.6036275999999999,5.427264,0.5310111999999999,19.71382,0.2980051,8.840257000000003,3.579749,0.2473257,1.809146,2.066399,5.316582,20.04186,12.78913,26.42385,0.5210775,1.241103,3.440056,1.961301,1.578393,2.439914,0.1112534,5.811165,0.1848395,0.06909005,12.09745,4
GSM617306,1.969813,11.98028,0.5827975000000001,22.3546,7.303889,14.36555,0.9222412,2.713854,1.7071619999999998,3.803205,16.54577,0.2877402,8.165402,0.4076827,2.24719,18.63384,32.55201,21.58152,13.91598,10.85044,1.119706,10.49873,2.787192,11.47634,18.27167,0.5042443,17.612379999999995,6.616182000000001,3.220481,25.13603,4
GSM617307,0.3800604,27.92412,0.9619433,13.22207,2.79945,0.16412449999999998,4.617863,0.2099908,8.642027,1.31369,3.041614,0.1282181,1.139547,0.23288470000000006,2.641741,5.9811190000000005,12.98382,1.6907029999999998,6.651160000000001,0.2355732,0.6522654999999999,16.6654,1.477621,1.740547,15.4728,0.07267737,0.9891101,0.1382145,1.008638,17.61634,4
GSM617308,8.254539,14.245999999999999,5.162385,26.47277,0.3006873,0.3718282,4.219493,0.4536827000000001,11.82293,1.35903,1.982857,0.2583237,7.265368,7.281411999999999,0.4081733,1.037609,37.15131,2.230813,6.881345,0.7623154999999999,0.3499365,2.246063,2.290925,2.593246,0.8634444,0.5429181,0.5429162,0.14323260000000002,0.3220103,14.19655,4
GSM617309,12.86769,19.20654,0.1803712,1.870742,12.51853,0.09265891,2.818765,0.3464799000000001,9.107289,8.97528,2.569996,2.7287,1.857198,0.6224668999999999,1.569341,2.900305,6.135091,6.3776480000000015,34.188959999999994,15.36391,0.5888074999999999,7.545589,2.2831810000000003,3.832357,31.66506,0.1157236,0.4108208,0.03661038,4.483758,24.65345,4
GSM617310,0.41945479999999996,21.10172,2.002805,6.374399,2.4734990000000003,7.1777940000000005,3.317313,12.84837,16.49718,2.638123,24.14169,30.46588,0.6283456000000001,0.30994570000000005,4.548662,32.04268,16.09124,26.37226,18.94207,5.078779,10.68794,4.025822,3.040241,24.31532,0.4064496,1.378329,19.35774,0.167157,0.2645887,23.18616,4
GSM617311,0.8651959000000001,18.97115,0.7809438,12.98898,11.07952,0.16326129999999994,2.680701,0.3644197,6.167168,10.19187,1.432153,31.14248,0.3772371,0.4299231,5.538037,1.466517,11.6137,4.947121,29.3846,1.443811,0.16837449999999998,4.666025,2.916639,2.676418,5.831393,0.1243101,0.6156049,0.1643433,0.7580865999999999,18.44563,4
GSM617312,2.1327529999999997,9.040795,1.01185,11.82387,1.031106,0.3517563,1.20782,0.6884986999999999,4.047886,0.2308611,1.381891,0.1699954,3.075974,2.175252,2.710505,0.4759505,6.8103440000000015,10.34438,1.475914,0.7966158,0.5061511,16.600170000000002,4.46009,2.331971,1.512702,0.2265989,0.4801963,0.2253092,0.9401016,22.95356,4
GSM617313,13.248070000000002,17.947770000000006,1.2116559999999998,11.62767,14.01682,3.673758,7.108623,3.230312,15.41162,5.321426,7.047647,5.2532440000000005,5.465545,10.71855,7.279307000000001,11.34163,23.17594,9.778382,0.3812188,12.62576,2.996654,7.717832,1.7375470000000002,7.504486,7.198639,0.4137508,6.575455000000002,0.451295,7.157079,22.93274,4
GSM617314,30.73395,22.61178,1.95961,8.286003,19.23693,0.8217324,2.309792,0.3413139,16.830370000000002,0.7798470000000001,1.834419,0.1730374,19.04926,17.62496,4.3234629999999985,2.443613,22.57535,1.785693,1.397257,0.2161437,0.13699470000000002,3.186034,3.119396,3.110462,11.24838,0.15273989999999998,1.093618,0.06294605,0.31996240000000004,12.42438,4
GSM617315,11.27245,20.84845,2.679107,1.4843620000000002,9.852492,9.380805,0.4622332,4.441949,0.5185627,25.46185,8.289992,3.958843,8.548575999999999,0.400505,4.813837,10.34731,14.03524,13.89359,2.875851,23.23456,0.9091865,33.961040000000004,2.690865,6.891266000000001,12.97552,0.3596805,10.67001,1.6862130000000002,18.25989,19.20521,4
GSM617316,27.188109999999998,22.3617,13.298229999999998,5.519704,13.403429999999998,16.748160000000002,8.519138,1.603197,15.31865,21.55241,7.2708270000000015,26.65178,12.99104,30.913390000000003,7.9020199999999985,4.849319,27.49411,10.84252,3.245937,24.90044,23.29928,16.32538,6.194775,4.661334,24.59879,12.1561,4.569661,2.83893,13.42062,23.77604,4
GSM617317,32.86933,19.2537,5.674534,17.19288,12.29732,7.712393,6.213932,1.63484,21.38123,2.297698,5.796437,1.238946,19.90416,27.797220000000006,4.63381,8.531114,12.79452,12.01867,11.05902,1.251371,1.078414,1.16206,4.966146,12.32565,2.587177,0.2086762,8.435296000000001,1.605375,0.26555300000000004,24.84769,4
GSM617318,14.455729999999999,13.95344,0.3397565,13.52049,8.877697,7.456844,1.207546,5.032499,1.224758,12.81942,10.29664,22.89646,7.648955,0.1687606,1.230012,12.62086,33.28875,18.18298,0.5220002,8.791668,0.6310515,8.35117,3.278948,10.99552,16.29275,0.08890771,16.321620000000006,4.036861,5.799535,10.12983,4
GSM617319,2.986928,15.75806,14.59721,26.13336,6.221481,2.201264,12.33967,2.513898,25.24561,7.480511,14.28207,0.7553066999999999,2.39339,2.665479,3.110766,25.59522,30.54826,12.78637,3.776905,16.14121,0.3543418,15.36825,8.941343,7.246005999999999,2.288919,0.07332478,10.27728,0.08810689,3.259515,25.14149,4
GSM617320,23.58468,16.88905,4.319678,20.25981,6.803308,17.62868,10.23305,7.891951,22.4867,15.63171,20.29085,18.69823,12.46188,19.76617,6.923781,29.08002,33.0799,17.02176,18.49875,9.745748,13.95408,14.48326,2.745376,16.78756,10.80882,4.055566000000002,17.39096,4.505803,2.723717,19.46891,4
GSM617321,12.74567,27.08143,3.109221,19.14809,4.762015,13.44341,16.52757,9.520097,26.51545,2.401203,33.88127,32.03443,0.30721770000000004,0.4791338,3.92254,49.63911,16.487289999999998,23.74657,13.55119,4.535599,2.151625,0.7729914999999999,9.014506,29.089000000000002,19.36037,0.5738985,31.7336,1.927234,0.1135647,15.66041,4
GSM617322,9.159307,17.05696,0.91329,16.27025,15.77232,17.23471,0.5305955,1.726832,2.617136,16.819960000000002,18.28583,2.283702,6.346817,1.147229,3.987382,26.83998,24.63366,16.28397,14.11486,21.80793,0.6529077,11.28963,6.257136,17.92098,18.7266,0.1161575,19.487170000000006,3.835109,10.07405,20.64009,4
